timestamp,pair,price_spread,volatility,gas_cost,gas_price_gwei,liquidity_score,profit,trade_size,gross_profit,network_congestion
2025-06-19 23:51:39,LINK/WETH,0.0031163821784949922,0.023925017673484244,0.04720896272058058,23.334870921408143,0.906436624022793,2.782011008247737,1000,3.1163821784949923,medium
2025-06-19 23:56:39,LINK/WETH,0.0027560713452229745,0.026829939072393092,0.05781794171297422,23.145665606161177,0.970749691483382,2.6193286590013183,1000,2.7560713452229746,medium
2025-06-20 00:01:39,LINK/WETH,0.0031926909886212614,0.026123721125741163,0.05852777223899771,22.955202066613396,0.9213535933429169,2.887672541536993,1000,3.1926909886212615,medium
2025-06-20 00:06:39,WBTC/WETH,0.003242526283322107,0.02288497520175396,0.0619465732368248,22.76355648564114,0.8280370813083,2.6336379400074157,1000,3.242526283322107,medium
2025-06-20 00:11:39,WETH/USDC,0.0033538126664978698,0.026700508066876474,0.061641568669349826,22.570805518921553,0.9638372900294757,3.173117269244405,1000,3.35381266649787,medium
2025-06-20 00:16:39,WETH/USDC,0.003566751893910965,0.020917221637483687,0.08630576325078049,22.377026264271347,0.9035540813121418,3.1447713061450617,1000,3.5667518939109653,medium
2025-06-20 00:21:39,WBTC/WETH,0.004147826784007397,0.02029195513220446,0.11546106080513723,22.182296230808692,0.8247259339317617,3.325596587022407,1000,4.147826784007397,medium
2025-06-20 00:26:39,LINK/WETH,0.003051815777854784,0.021806597913755235,0.07422555570137965,21.986693307950613,0.8549485077095577,2.5456863170006234,1000,3.051815777854784,medium
2025-06-20 00:31:39,WBTC/WETH,0.0031633241465454493,0.02094439728122763,0.07201151494848607,21.79029573425824,0.9185441995511481,2.839507286752586,1000,3.1633241465454494,medium
2025-06-20 00:36:39,WBTC/WETH,0.0023550255495448646,0.027412134801257797,0.06913657386552906,21.59318206614246,0.7294655466296021,1.6674772511785076,1000,2.3550255495448646,medium
2025-06-20 00:41:39,WBTC/WETH,0.002642441523645514,0.022753456858542347,0.052746133252641755,21.395431146442366,0.7765625265658308,2.011060395399374,1000,2.642441523645514,medium
2025-06-20 00:46:39,WETH/USDC,0.00258901855782491,0.024526537877665042,0.05750071334991671,21.197122072889194,0.9832722700309628,2.4891712975608167,1000,2.58901855782491,medium
2025-06-20 00:51:39,WBTC/WETH,0.0017279483925764574,0.01860724066983311,0.08158073916267626,20.998334166468283,0.694144214929247,1.1428165822638159,1000,1.7279483925764574,medium
2025-06-20 00:56:39,WETH/USDT,0.0022149093366680916,0.01727552518402554,0.03229435636886263,20.799146939691727,0.9178556289449181,2.0033254454871487,1000,2.2149093366680916,medium
2025-06-20 01:01:39,WETH/USDT,0.0019952246569900508,0.017850445143010634,0.09142107619967636,20.599640064794446,0.6761949063804099,1.2873422840792363,1000,1.9952246569900507,medium
2025-06-20 01:06:39,LINK/WETH,0.0022480002331590238,0.022028319398989547,0.04309216832531368,20.399893341866342,0.7801347939944181,1.7201254989356773,1000,2.248000233159024,medium
2025-06-20 01:11:39,WETH/USDT,0.0028306372058318464,0.017100920795050968,0.01349744322611102,20.19998666693333,0.5626784537479432,1.5851438456148432,1000,2.8306372058318465,medium
2025-06-20 01:16:39,LINK/WETH,0.0021486909377358065,0.019219571470839247,0.07247065053130154,20.0,0.650179028912032,1.3499148901420852,1000,2.1486909377358065,medium
