price_spread,volatility,gas_cost,liquidity_score,profit
0.0030917607765355024,0.00010148874103594005,0.006339336457095753,0.4076212513853715,2.44234800550764
0.0010124310853991073,0.0035063163220839812,0.008647885767569197,0.34790194406261055,-0.020215027801097657
0.002780328112162488,0.015913956922778635,0.014623918442738623,0.2781112196386557,1.9909583716209842
0.0033571125715117466,0.023546305733096254,0.008087213654850042,0.878400515724788,3.626010975243279
0.004477894044741516,0.021108829642704975,0.011424165830167582,0.28522059581247894,3.6716061039316434
0.0024817297817263527,0.00507899734616049,0.012616119339876813,0.621723164366195,0.9086905961880296
0.0021915063971068125,0.024908345777970776,0.007572368902996149,0.25056454882464435,1.2251979898025616
0.0024982429564154637,0.0054164751810561185,0.009823008953499369,0.5798764416627241,0.8717183711868643
0.003915402117702074,0.00787269817836169,0.0037818181685987493,0.8535784663440553,3.587629011969225
0.0033287511096596846,0.027447151033315815,0.0073541795700660835,0.3104283996983424,1.7785366596649128
0.0024702397962329615,0.020975476286055363,0.009270289858876188,0.24844138019785628,1.8191426380000932
0.0035132674331133564,0.03783912154926802,0.006877465093942543,0.4484537981635115,3.828307946539079
0.0030970775493480403,0.02143626576339525,0.0163186476933157,0.19631200270330318,1.8240085699129955
0.0039686449905328896,0.01680088611174515,0.0065113231186785915,0.2459914089769091,3.0829388185675635
0.0022979469061226478,0.00196714122896821,0.00876329299502528,0.9539058572044876,1.6850863129360147
0.002672337853402232,0.0091683261441404,0.010400015184349565,0.6836252088016991,2.4426030575502145
0.0026078918468678425,0.006163202957176623,0.01540923615111642,0.24720602357960883,1.85221554938677
0.0015364850518678815,0.005594004073248425,0.006500157761715539,0.7685464933528887,0.38459032991464215
0.003296120277064576,0.07224618812325852,0.0141757707019047,0.3342475833587685,2.133691401665268
0.0032610552721798894,0.009987749940800476,0.01003074635330804,0.613135787673319,2.178929891813986
0.003005113456642461,0.04452110422497046,0.007449392591159826,0.4645823587751288,2.6634708214833216
0.002765412866624853,0.019946687714729662,0.011487001999998992,0.7050447268827245,1.8085196435333395
