Date,Price,Volume,Spread,High,Low
2023-01-31,91.20175826254693,5815.255892397162,0.0013185256703779514,91.56749674514025,91.17378630197253
2023-02-01,93.02658637511202,1548.4092414323545,0.0005960879576257538,94.35964775091007,92.16394701048826
2023-02-02,95.61195667307165,1504.4837134611244,0.0009093998832878407,96.31112564629349,95.47776180765291
2023-02-03,92.32577503723584,3483.47806554933,0.0007835160176498043,94.11167747833503,92.24822133970918
2023-02-04,95.19422696956563,2424.6490186449737,0.0012256593730053612,96.85819857709203,93.32008747283713
2023-02-05,95.8102288256163,3230.007140514282,0.0011725040168090424,97.97484745549684,94.78985979784268
2023-02-06,92.67361544290063,1892.4372605090732,0.0006485244659408572,92.78268283962399,92.51561782941414
2023-02-07,91.81994885692785,4483.1795013914525,0.0015982792571536775,91.94529841471967,91.60528496881807
2023-02-08,91.46153503636137,2752.1817712054954,0.0004757901770440086,93.77916056101908,90.66656305720875
2023-02-09,93.80997422640792,3683.1287311090377,0.0016534325271115047,94.61065866101028,93.66955115660775
2023-02-10,94.52597024263376,5673.240331174444,0.0005366342474159713,95.09435204986417,93.73830749371851
2023-02-11,89.47917662821274,3119.6747455821464,0.0008651197000677107,91.10724725740388,89.01225967818438
2023-02-12,88.15582501788603,1975.1727019521009,0.0017479223698528574,88.68238990808715,87.55684499932006
2023-02-13,86.70209694538248,5885.498503179268,0.0014590255512552178,87.30030365062865,86.58201222680226
2023-02-14,86.2497319452223,3572.5310120569775,0.0017216686246983815,86.25037948038832,85.867204428625
2023-02-15,86.01038250730414,1924.9080084531454,0.0021958804085389534,86.66783717035669,85.92297232787367
2023-02-16,85.3504464412399,2920.5399591422397,7.300644461484876e-05,85.58811776284094,84.21240639598906
2023-02-17,85.0848626650972,3443.8200844005532,2.3152832993952486e-05,85.23773257155278,85.01576216095856
2023-02-18,86.31109512898055,1897.440843678136,0.0014291245293403532,87.01662028701276,84.86026685479143
2023-02-19,83.83275798449289,2036.6063719219242,0.00026313851672018877,84.56557747337354,83.32978915058158
2023-02-20,86.10771895084589,4935.812263423998,0.00029581400866262794,87.80432942027737,85.90990539287864
2023-02-21,85.22884235103245,2910.784190131379,0.0013964890218609407,85.50812538455344,84.88613181353965
2023-02-22,85.1883741114409,3129.2021200141553,0.0010987195518155995,85.55374867406411,85.01341365180524
2023-02-23,84.06517985320127,7585.494540020039,0.0008332796682337721,84.52385707459958,83.83899298524155
2023-02-24,82.09823235068916,4823.078801617895,0.001773006983397584,82.92539477316384,81.16883468815116
2023-02-25,82.81735260215126,6381.850614014685,0.0013424187769982307,83.39748416982718,82.41257395420709
2023-02-26,82.49303960986745,2831.0198608516093,0.0012774275864864501,82.50233752645097,82.0088819037685
2023-02-27,85.2339508760591,5449.313177984018,0.0014948650619769433,85.52706047250564,84.66500348348963
2023-02-28,86.92328651319382,2670.86034579437,3.611626597070682e-05,87.51270315522476,86.69451288328203
2023-03-01,84.44251010457242,2921.9277237495353,0.0010960495281155398,85.10718391711008,83.9567741033082
2023-03-02,83.02455841859155,2454.995406099014,0.0008570905200852185,84.42957253168787,81.59706922967374
2023-03-03,81.32284106268045,1778.1783762410082,-0.00036372754369556133,82.42002337610998,79.67220545657946
2023-03-04,79.13685867707024,3541.022019773988,0.0011565436422656796,79.8899246101012,78.17076486295102
2023-03-05,78.3011551568612,4191.139691944951,0.0007220615024691377,79.13058924361114,77.1883004856582
2023-03-06,76.1465196087623,3484.618909736675,0.0011212677128505193,76.80116412795266,75.26528003184777
2023-03-07,78.54161158460383,2907.81107892567,0.0012963370845292994,79.07576598738297,78.33956267247676
2023-03-08,77.79725847690176,4035.0394913140094,0.0015353977897904479,79.51546154683166,76.75146220463873
2023-03-09,79.74038159183895,2982.4048565869302,0.0009932038163590184,80.75172401583905,78.6509628137007
2023-03-10,81.02666367657014,8951.503729341797,0.0019424138444559436,81.5938270752458,80.64991702219208
2023-03-11,79.53572123854029,3359.4188222355556,0.0011854659949759243,80.13159063818175,78.787100912252
2023-03-12,81.82680731816401,2483.719430401429,0.0015090794342911369,82.24054818097282,81.5647143008362
2023-03-13,81.39176409997997,2835.371411040454,0.000680695183094162,81.94157387716398,80.47595563280586
2023-03-14,79.25927883188322,2874.767689714918,0.00144793954113799,81.05591520901419,79.1121990909869
2023-03-15,78.7463820874429,3893.429365525753,0.0008237239749077352,78.94530043974225,78.37950128862025
2023-03-16,78.81761906570888,9758.783669641956,0.0003830179971744291,78.91696167350833,77.90153103366872
2023-03-17,75.78807399809924,5030.374499029081,0.0011050226375137046,76.67093114020076,74.2086030666322
2023-03-18,74.54858321207416,1531.3001751017757,0.0014845570423480943,75.59602237381455,73.59601526668646
2023-03-19,75.54669163668336,2851.977450005922,3.0080412503556957e-05,76.19102111918956,74.15035803892349
2023-03-20,76.22751987019512,4517.3463523527325,0.001011616960592261,76.24038259888398,75.21917538757148
2023-03-21,77.33851368606501,1192.232170175292,0.0008114705162358905,77.98527174236793,76.09135720595386
2023-03-22,77.36767782767228,1722.1180861011715,0.0006628036518315435,78.05029797584531,77.17388164866375
2023-03-23,73.59604847232391,2723.0516449491734,0.0017780243024567923,74.019548115195,73.5138415157174
2023-03-24,73.5199412333823,2378.6789972862607,0.0013038947319836782,74.06164774856948,73.3194656379554
2023-03-25,73.05188459064193,4503.049777851877,0.0013328674409716623,73.17071323768393,72.25127015319558
2023-03-26,73.56214800615535,2993.5747840448776,0.001045874745877573,74.20964559869884,72.327894268993
2023-03-27,74.33268975845925,1968.4509748570017,0.0011618340896928287,75.71027251714936,73.3254007978421
2023-03-28,73.15488683279857,2349.175827822832,0.0005111326615657665,73.20716098511227,73.14691751869881
2023-03-29,70.37828151154176,2615.837107608177,0.00012929930049965937,71.46206954067029,69.2715912367157
2023-03-30,68.65117242425343,4688.503844179071,0.0018837693712407896,69.17325004679724,68.2708225258257
2023-03-31,68.50467599252322,2154.891161779372,0.0010731884756549185,68.9507316897933,67.93434378304904
2023-04-01,67.83525722262074,1578.2659250481397,0.002113227712111735,68.7777370342374,67.20437027546352
2023-04-02,68.94298898945765,1042.9874131743736,0.0016085096648929854,68.96759134681153,67.9266440003444
2023-04-03,69.98733127619451,12531.730727814833,0.001145292595908906,70.4337765860856,69.59558078855638
2023-04-04,66.2579499568701,4099.863860560142,-5.782075889415898e-05,66.56057902924762,66.00229855506663
2023-04-05,65.8383400189508,2463.7977091010607,0.0016873091079189157,66.19762599478719,64.93664261293002
2023-04-06,66.33962337547176,9614.352132486802,0.0007732877563336564,66.87678598754461,65.60561760721991
2023-04-07,69.51443433391024,4158.546950443518,0.001349180898119105,69.8856100631591,68.36163795620013
2023-04-08,70.14609699182778,3128.8638904965237,0.0007987216127960332,70.4156879717984,70.03104216274836
2023-04-09,68.76084363504954,2266.7012489651393,0.00030832909300173997,68.96552461455823,68.13513981290916
2023-04-10,68.5915698727576,4292.296727006619,0.0010652901611935821,69.0259564110145,68.51867026508437
2023-04-11,68.59727531707006,1352.2702396829068,0.00171065235955376,68.9673015852319,68.27619916976349
2023-04-12,68.239611097463,10860.602471014963,0.0009759718699207479,68.2987117565854,67.11350832610191
2023-04-13,68.83465933070248,4192.464837525107,0.000643318054264571,69.03283070679494,68.20313671466248
2023-04-14,69.27275681525731,2222.641583275509,0.0013944716880065935,70.29005646648602,69.06808527541985
2023-04-15,69.30964007806838,3270.4310581617137,0.0010652308233582604,70.18974350905795,68.16744122076925
2023-04-16,70.94361843294755,2945.164102461784,0.0007907155291403142,71.3380811584849,70.45841172230222
2023-04-17,73.2553802586552,2742.8634691441735,0.0005911518932349084,73.83680021634491,71.96504590820962
2023-04-18,72.33128202671138,2773.733183412987,0.0013494134289235066,72.97817317295238,72.13435392947012
2023-04-19,73.22756153974875,1783.2956085580015,0.0004884265466580386,73.36865095505219,73.0986264578125
2023-04-20,72.38560227970041,2740.1555050944794,0.0009467420332536003,72.40991838859917,71.78418647808549
2023-04-21,72.17631526161897,733.0488649156836,0.0012480705237448444,72.91862461043374,71.37199832479577
2023-04-22,73.65322196106227,1629.1367987113845,0.0009411236288518178,75.81473944075599,73.53163419496418
2023-04-23,74.65170240662695,2715.8906418766746,0.0009915664906662556,75.25898543433675,73.8876951785397
2023-04-24,75.71132255568932,3326.707552199041,0.001089375922743061,76.46713687037645,74.57427282342094
2023-04-25,73.97331876892123,2060.3953872357624,0.00045305209899570607,74.03282845166733,73.88206386233452
2023-04-26,74.65149705078566,3771.0726913259405,0.0006917610307407079,75.24510457002081,74.38774964927335
2023-04-27,75.30086820170132,2865.875926468471,0.0002155884713548466,75.3314227747702,75.03289265959681
2023-04-28,77.62669976437469,2983.496273277945,0.0014321273055866743,78.20431023573833,76.37728753189754
2023-04-29,75.30513540604183,3121.148092161887,0.0007895670523233944,75.61424121218994,74.8212100597091
2023-04-30,73.73304054791765,2305.004606883128,0.0015869728349551275,74.18937829122753,73.06750513173398
2023-05-01,72.08100318939898,5556.198298420776,-7.852329808970986e-05,72.17976058583987,71.58706186521678
2023-05-02,72.0891137491922,4775.46694813707,0.0014043246856566074,72.84048379640332,72.03307003592366
2023-05-03,71.4782936300533,2771.0543679082793,0.0007399906688127261,71.55584796477406,70.6442328026836
2023-05-04,71.28267222639869,1759.0221565748275,0.0006312488881338556,73.21072965863061,71.1996070903778
2023-05-05,72.52791188265677,6250.817029171034,0.0008791196843087477,72.95842144164294,72.51685666061299
2023-05-06,72.34745031484884,5943.768142204354,0.0011467655469379315,73.33960984158504,71.37095154859037
2023-05-07,71.68303541205458,1866.1553317027692,0.0015934207281260732,71.9264589170644,70.49472799437483
2023-05-08,72.50471034138782,3046.9426800090264,0.00025151877189189117,72.71338559020433,72.42093163069525
2023-05-09,70.61983095498668,3266.6912227612634,0.00035005844083093435,70.78854197900539,69.47534650064169
2023-05-10,72.08685182349198,2022.8219847669652,0.0003370096678607579,73.16567376352295,71.90439806401695
2023-05-11,71.48038410697653,4192.572917538341,0.0007598809096702863,71.71340760424397,70.65519432896258
2023-05-12,71.13830898773105,1749.998670418744,0.0005653513655884862,71.66138921890914,70.6628845276051
2023-05-13,70.57856384808964,2377.2344200910024,0.0011673072966799302,70.94530654263642,69.92465086223244
2023-05-14,71.66304438448941,2734.658841641578,0.0008372803505415509,71.98310055745841,71.35282878820799
2023-05-15,71.95042910362024,1522.0772616742033,0.0013596689124276105,72.67858966198797,71.93215446121086
2023-05-16,69.57222080678697,3062.9008259788347,0.0003116923806745466,70.11934348974218,67.708995770242
2023-05-17,69.65897987915952,2945.6672175679587,0.0003083868906539356,70.14982985817504,69.57832897879625
2023-05-18,69.20161346616752,2970.745345004507,0.0014180610788165505,69.65437451952063,67.9754380531599
2023-05-19,68.95633173898622,6151.970887779761,0.0009250747476802479,69.38650408846037,67.68060088523
2023-05-20,69.07213914246924,3940.9926676238724,0.0004801538203149726,69.59305186291616,68.61399409638062
2023-05-21,68.74318615556618,3885.321833774379,0.0008638815556623617,69.27050652823566,68.47541497772905
2023-05-22,69.84744093972647,8809.32955916324,0.00015043153821432914,70.66239057690616,69.52613359582023
2023-05-23,68.0520007136806,3010.6693997594825,0.0010895768112705042,68.33040896420727,67.66701184765631
2023-05-24,69.17531943313385,3001.631699393036,0.0006147481574858906,70.27211289858018,69.07115868181837
2023-05-25,69.54634826303497,2830.1081212519066,0.0007219295690803795,70.09356704104817,69.22710912877731
2023-05-26,69.4914428133113,2274.1918075889776,0.00031117470094878957,69.80022146505846,69.16462832380044
2023-05-27,69.01789830983422,2738.7968516253,0.0012787932144024295,69.44921284151705,67.29278871052907
2023-05-28,68.40432806588933,4051.806919103314,0.0007044978554264141,68.852179780741,67.97936860304836
2023-05-29,66.27420807434954,3111.565924418692,0.000857592797503685,66.28994141776181,65.96532676563609
2023-05-30,66.34848284102051,2241.180379166125,0.0016825878356256088,67.66325053333458,65.82243628976192
2023-05-31,66.86544872908719,8050.2894677422455,0.0014886203957826846,68.05845184186458,66.8107116850328
2023-06-01,67.84912540402804,5352.400724014412,0.0013092173446566618,67.86982977731054,67.30935773354743
2023-06-02,66.36594844923297,2910.717784473358,0.001297970914295816,66.61086214093463,64.76771372929863
2023-06-03,65.75521633770948,5468.281077427335,0.0009644046151612818,66.265576119522,65.30029043259144
2023-06-04,64.33341509506317,6783.954716720744,0.0016405403776197916,65.02402060552888,63.709605568349936
2023-06-05,66.64848258756794,2749.870877720025,0.000981994485189659,66.7529943191549,65.51614775545804
2023-06-06,65.56882993096777,1858.2257661811482,0.001386047636501056,65.99386075008898,65.11754051752547
2023-06-07,63.9975850662247,3380.2401204152343,0.0008384960305803278,64.78634158574164,63.73195580187587
2023-06-08,64.79908591671555,1849.172425286398,0.0015144997728529259,65.04407700265519,64.20615942981253
2023-06-09,65.2474449317026,3019.7293217920746,0.0016343699132989004,65.25588173907617,63.97578513178417
2023-06-10,65.18439023716604,3025.685123004354,0.0012145625726104519,65.38239547172658,63.88890480885195
2023-06-11,64.50269389586933,2204.2168631000986,0.0005556482681674068,65.03196807081949,62.951871373424666
2023-06-12,63.275562637013316,3709.998657755571,0.0003334011649873272,64.53951286599862,62.157425290526696
2023-06-13,63.23987373763299,3683.24687093164,0.0006072568119858933,64.59688611941145,62.92353169992415
2023-06-14,62.563390714952426,3081.8543863754776,0.0006208966690741395,63.199258880915366,62.53721264522401
2023-06-15,63.71876269885642,2798.5720210259237,0.0011929741324936524,64.40144758094883,63.30648776493709
2023-06-16,62.14519115220946,2346.815145368812,0.0011764193793181634,62.83421213660637,62.03747424232636
2023-06-17,64.99067751336047,2909.4068948192316,0.0020454448378288397,65.12042998713945,64.29721700004161
2023-06-18,63.26550060099905,4498.740745483564,0.002043664758697868,63.77268955159626,63.20452103189682
2023-06-19,61.738711839046886,1742.2924653382845,8.587685781247451e-05,62.43275289367721,60.569302638777174
2023-06-20,59.51200042988376,2297.1644233280967,0.0021260214228958274,59.711419380973894,59.05390637360469
2023-06-21,61.33237713410098,3532.9376841558674,0.0005407653980161146,61.33308408260295,60.817163037734225
2023-06-22,61.54975555595394,6619.242954435764,0.0009016756363190913,62.76467715613147,61.332488375906685
2023-06-23,62.97378641869782,1411.3403121729589,0.0014228151383297266,63.54997283515072,62.2089184810471
2023-06-24,63.92075041674309,3240.506159108852,0.00033721453458166557,64.37152432781448,63.87489905950594
2023-06-25,64.32601660912434,1256.064907320298,0.0013291640327867894,64.60031712048436,63.67038998471079
2023-06-26,65.71902224621913,2493.7016318789965,0.0003954990093493323,65.81391550610388,65.64647820358049
2023-06-27,65.94450831399145,3110.58174026271,0.0010364196070033903,66.78244991878702,65.19725267795857
2023-06-28,66.73378184026171,2388.288439057389,0.0006196191159816946,66.76814670186873,65.89990453969659
2023-06-29,66.50321079476377,4611.631245165619,0.0008951525599966923,66.58697582337918,65.91363154356235
2023-06-30,66.85904050059116,5153.408034793024,0.0007151199125795001,66.96768783644922,66.43827441082192
2023-07-01,67.8454152283686,5127.209689490181,0.0009622252033587939,68.98978751530048,66.93176108735233
2023-07-02,68.18622638903713,2972.8651328748865,0.000608698628725874,68.19792817456053,67.80398571402579
2023-07-03,66.33056919693682,2029.2541972854624,0.0004985810439189083,66.9447157720313,65.90086413349194
2023-07-04,66.69187241710334,1858.0397554009585,0.0005760291321676477,67.09456238193418,66.4982671682656
2023-07-05,64.31458297212389,7656.8652265883575,-0.00031309628422269845,65.33301316510355,62.47149445008322
2023-07-06,61.91970300470969,2439.1364206641906,0.00027021391938055774,61.97971497531966,61.568530639051694
2023-07-07,60.91972847345792,2234.125699986694,0.0015339622712021168,61.13836482911457,60.315838432142115
2023-07-08,57.98972314977235,2972.6581837900967,0.0002970176550685505,58.65891576334315,57.470843990440436
2023-07-09,56.99256816766935,5577.316338954393,0.0015808952530471385,57.1529420982417,56.91753630474468
2023-07-10,58.46089845136334,1919.2953744235788,0.0017353113039954343,59.56361721951439,58.066017105388866
2023-07-11,58.1490163295001,5431.647333708434,0.0007929252559209616,58.5141381158705,57.44639055673238
2023-07-12,59.627088246327745,4004.4390070944846,0.0007548937490358303,59.983872930007365,59.596653617647654
2023-07-13,60.15993826272824,3471.9927954881528,0.0012402972029940107,60.521600750519156,59.69472370706687
2023-07-14,60.593185763856326,2173.4615438006526,0.0015830780553380314,60.75131528093173,60.334796828450614
2023-07-15,59.15508139410572,6352.2027400548295,0.0013258823357199293,59.32442780477888,58.627450099234814
2023-07-16,59.584047939670725,4845.118422643127,0.0006103235898096185,59.847086857939516,58.80286179042375
2023-07-17,61.097453983412564,1963.886223856982,-0.0001752551560128446,61.746692122281424,61.06199393189678
2023-07-18,60.93668931385924,2571.626222146121,0.001787080289974759,61.877973498966874,60.41322414771657
2023-07-19,62.146438457774934,3100.30529515145,0.0009218106778802807,62.62321009681778,61.44727947196273
2023-07-20,61.36465769557113,2462.5877733059638,0.002314269580891458,61.774047350533195,61.33268530754321
2023-07-21,61.41206664503615,1731.4518277333048,0.001123988014252244,61.70499447689436,60.89534007051272
2023-07-22,62.172584400195575,4397.885237414886,0.0016305270442781958,62.52443838380029,62.01366235661911
2023-07-23,61.20723690029054,6261.318969046384,0.0011869694246279816,62.680452533977416,60.739331655128545
2023-07-24,62.2112116523605,3543.0397665058103,0.0011562832333960273,62.68865660292318,62.116650836630875
2023-07-25,64.414063031654,2209.0378037495966,0.0008700134810047887,64.83227539080909,63.82526430999512
2023-07-26,63.21775843773392,1796.0810238756956,0.0011019037936413258,63.737116021204606,63.10414258365462
2023-07-27,64.79340225275212,1216.2503486508924,0.0009702414856131397,65.62609239229971,64.26894886865699
2023-07-28,67.39422597808361,6391.794124462245,0.001300593673800584,67.49977780817103,67.38353152946098
2023-07-29,67.64584845480174,3690.7602071062256,-0.0003519498793111218,68.55593832297039,67.3337035137637
2023-07-30,71.24128009399668,4679.183599318437,0.0012617587196273824,71.30559774498913,70.69194702646217
2023-07-31,71.9596625875315,2740.2622199571965,0.0008921236313177562,72.1692947518019,71.49033953022916
2023-08-01,72.143344704717,3214.4218737517067,0.0012868506863660122,72.82053031554597,72.12177608921529
2023-08-02,71.20605388820178,764.7274687491498,0.0010501903094642237,72.19512475476319,69.93037411325415
2023-08-03,72.1769210352599,3844.080494843366,0.0008824739697417018,72.66144579178913,71.93456880239798
2023-08-04,72.5057082963443,2398.88947210534,0.0015483811711043808,72.65490103362039,72.43027763613892
2023-08-05,72.56646979412636,3160.46309130645,0.001117484299532188,72.93967506565424,72.39919712806535
2023-08-06,71.37680557936878,5793.584837435541,0.0014038879989799761,71.8249472596845,71.15960532410776
2023-08-07,71.55725378448737,1981.105842739213,0.0007178525012756225,72.60658398902716,71.13091754976615
2023-08-08,72.71378449090581,2402.623121153462,0.0014705844756532067,72.85448841172814,72.14656367977021
2023-08-09,73.75129134636224,3202.306960220492,0.0006872335564681202,74.50777964806056,72.52149248110875
2023-08-10,72.33108832370463,4700.38635096466,0.001194765833743739,74.21135620968172,71.86889006731805
2023-08-11,69.85919543218425,4271.287416749912,0.0008817407060229132,70.04893498204842,69.28969531485134
2023-08-12,71.98886033471842,1440.279262690625,0.0007539435655900849,73.45886644041224,71.08968282506905
2023-08-13,69.93691827026154,2111.8329566190255,0.0010192359819603753,70.10771735128945,68.77185920456708
2023-08-14,69.14346153574871,1082.840112649614,0.0007224781825688825,69.70179862510474,68.12389159789025
2023-08-15,68.62107169107367,2406.8260756960412,0.0014780529987478948,69.00809852345635,68.3353525056337
2023-08-16,67.3534302479807,3841.0882234662163,0.0008243966242282445,67.8085162755147,66.9827725578162
2023-08-17,67.77202397608872,3235.8837924803724,0.001138155395570415,68.29639284729399,67.34926856527264
2023-08-18,70.46659728892278,2861.250764942477,0.0005720030157067495,70.65143763202401,70.22433096072491
2023-08-19,69.04387018724239,1616.2030874976824,0.0014555881428290583,69.60827150039697,68.84257658448035
2023-08-20,67.88022739269869,2531.3046523497246,0.0011215874445441407,67.88233772085779,67.81641790501554
2023-08-21,66.27773169971799,4729.772580103601,0.001482406449844631,66.40949011221275,66.1639954406738
2023-08-22,66.53404808761363,4322.933057086005,0.0015496439208687437,67.02883050235363,66.34541907663717
2023-08-23,66.90529763776277,4833.9628694097955,0.0010151091846881287,67.11363059595848,66.1560269238824
2023-08-24,64.29918346248697,5760.749004997911,0.0011336860681367853,64.85840165702564,63.27964347969323
2023-08-25,64.17976623139495,2396.7257502992957,0.001178886312538669,65.2221684529494,63.624578766298306
2023-08-26,64.84274323478391,5291.648631910828,0.0011044735368279923,65.83240386130664,64.40328973430285
2023-08-27,68.72187571517718,3230.105030492872,0.0010229052229030564,69.2232953614946,68.28559318019288
2023-08-28,68.94765259312739,2644.0253253057754,0.000810545273179501,69.47999158865295,68.51807356617766
2023-08-29,66.97886058307122,1655.0487769234624,0.0012957834453177553,67.33067078003225,66.31849660050862
2023-08-30,67.7020360774799,5444.445190512169,0.0004838267232944142,67.98588517028062,66.54842497734951
2023-08-31,67.7404029876316,2644.855546020464,0.000555007525966306,68.53151516802785,67.3488311916813
2023-09-01,67.24344225026452,1777.310270578819,0.00019874448768137396,68.39235543920206,67.07444478203662
2023-09-02,67.32777923649287,5288.021331194061,0.0007970857055619094,67.35644054160767,66.05178617185075
2023-09-03,68.2933965182718,2698.1251197174297,0.0023967040113140247,69.27810574071137,67.92904926411754
2023-09-04,69.06958654358513,2015.0897027750361,0.0015705276559487488,69.36175887114901,68.53263864348742
2023-09-05,67.7143204880078,2252.8554879346952,0.001507266315662558,68.56718530929503,67.19459849514793
2023-09-06,70.05006038741308,2242.8787138433313,0.0009912007876158933,70.5591749674801,69.8127403300903
2023-09-07,69.07146426434612,2217.451353373736,0.0015207852297534196,69.14820571257023,68.3426761977297
2023-09-08,71.47636448060561,2194.225298754129,0.0008333383791007456,72.13895020682386,71.12961631779086
2023-09-09,70.52505144365634,5274.313611851592,0.0007105400998658832,70.53307529903724,70.18945939966802
2023-09-10,70.87257747269963,2988.528083405834,0.001409937879874576,71.42026502933373,70.73691452006163
2023-09-11,68.13935099985704,2975.2653027814144,0.0005321045055799571,68.37608551181908,67.77907096578808
2023-09-12,67.82274708987052,2326.422969873777,0.0005075965899010272,68.05660337108839,67.1111750346568
2023-09-13,66.78535093178945,8018.85269176783,0.0012705674615981282,67.47091638530833,66.68589198470633
2023-09-14,68.02642138944881,2301.946698776008,0.0016615999586801122,68.04972662675668,67.84425674175824
2023-09-15,67.5932886118367,2501.2368995509505,0.0009317767529335053,67.8356747728808,67.41745581647844
2023-09-16,67.47423658701737,1423.491416264873,0.0016644777538604497,68.25910228618555,66.35216102593807
2023-09-17,65.66138497212715,1329.2283364832238,-0.00016158467553419866,66.2865311967798,65.5527183667987
2023-09-18,65.81240899095306,2726.905070758639,0.0012136115882434822,67.3253829921103,65.05915084603767
2023-09-19,65.62070387173412,3897.00439675875,0.0003025249979748064,66.02019990001976,64.54291248215148
2023-09-20,65.68995442053436,4328.354129476771,0.000694828902223154,66.1477029291446,64.81921282623586
2023-09-21,64.71291101169172,3085.5594259177105,0.00023578001686127572,65.43164677836627,63.86320858855228
2023-09-22,64.32816062769933,1697.0609252493875,0.001418116382037348,64.96770967407294,64.2590927383501
2023-09-23,63.633377676248514,1741.450962670969,0.0016274535783272152,64.50181824186038,61.84927309051546
2023-09-24,64.39788326712494,4219.392677751361,0.00048770990508816177,64.47666280488288,64.25947314314286
2023-09-25,64.17442809277625,2369.966508493877,0.0018648534994109942,65.40131689471357,63.751552130825814
2023-09-26,63.958719557946395,2694.080164382236,0.0010535907429332298,63.97041579141246,62.90479012514751
2023-09-27,64.85000093720986,2978.255272177485,0.0005417557801599669,65.02075761445336,64.43318539152905
2023-09-28,62.88801319714496,2467.384349397763,0.001295572011810306,63.66655819125785,62.756655851342714
2023-09-29,64.21763698592389,11649.11708426895,0.0013445639778654366,64.98158971892654,64.03638105147064
2023-09-30,63.70889121126923,6046.170586783836,0.0013609153842598677,63.73434804831026,63.13470484374968
2023-10-01,62.8755780342075,6015.060075783635,0.0014836622985413001,63.241562622881276,62.593550385141356
2023-10-02,60.61905757523424,995.802386194351,0.00051651989786834,61.15064672994275,59.06557814026402
2023-10-03,60.96523740259775,4784.960951590815,0.0012350361793460097,61.5824040188173,60.777312105751825
2023-10-04,60.73020422054578,3001.6894711309906,-7.504172873638989e-06,62.08038786323296,60.695673206560734
2023-10-05,60.84247775042846,3580.850877532359,-0.0002369829342567201,61.146330719924634,60.60896557381565
2023-10-06,61.5948300094213,3390.835941873356,0.0004715024119459129,61.95972175710701,61.34851327749655
2023-10-07,63.85252766263437,2381.960293336627,0.0011646880902301763,64.3913525296938,63.19570862455818
2023-10-08,63.773713137426725,1933.1076345892106,0.0013595536484491883,64.6996017860338,62.567358265891706
2023-10-09,63.99528257774687,1826.496099747868,0.0015528860794712688,64.38159159900097,63.667407290501934
